sensor_id,hour,n,avg_temp_raw,avg_temp_plausible
2,2004-03-17 17:00:00,90,22.0,22.0
2,2004-03-17 18:00:00,95,22.78,22.78
2,2004-03-17 19:00:00,101,23.2,23.2
2,2004-03-17 20:00:00,94,23.13,23.13
2,2004-03-17 21:00:00,94,22.91,22.91
2,2004-03-17 22:00:00,90,22.64,22.64
2,2004-03-17 23:00:00,98,22.36,22.36
2,2004-03-18 00:00:00,92,22.11,22.11
2,2004-03-18 01:00:00,100,21.76,21.76
2,2004-03-18 02:00:00,94,21.37,21.37
2,2004-03-18 03:00:00,99,21.11,21.11
2,2004-03-18 04:00:00,94,20.93,20.93
2,2004-03-18 05:00:00,85,20.76,20.76
2,2004-03-18 06:00:00,78,20.66,20.66
2,2004-03-18 07:00:00,42,20.36,20.36
2,2004-03-18 08:00:00,33,20.11,20.11
2,2004-03-18 09:00:00,27,20.69,20.69
2,2004-03-18 10:00:00,40,21.55,21.55
2,2004-03-18 11:00:00,28,21.86,21.86
2,2004-03-18 12:00:00,38,22.3,22.3
2,2004-03-18 13:00:00,29,22.31,22.31
2,2004-03-18 14:00:00,32,22.08,22.08
2,2004-03-18 15:00:00,35,21.85,21.85
2,2004-03-18 16:00:00,33,21.85,21.85
2,2004-03-18 17:00:00,96,21.33,21.33
2,2004-03-18 18:00:00,93,21.9,21.9
2,2004-03-18 19:00:00,90,22.1,22.1
2,2004-03-18 20:00:00,102,21.87,21.87
2,2004-03-18 21:00:00,83,21.61,21.61
2,2004-03-18 22:00:00,97,21.33,21.33
2,2004-03-18 23:00:00,88,21.09,21.09
2,2004-03-19 00:00:00,91,20.84,20.84
2,2004-03-19 01:00:00,93,20.57,20.57
2,2004-03-19 02:00:00,88,20.15,20.15
2,2004-03-19 03:00:00,91,19.78,19.78
2,2004-03-19 04:00:00,89,19.47,19.47
2,2004-03-19 05:00:00,92,19.3,19.3
2,2004-03-19 06:00:00,95,19.2,19.2
2,2004-03-19 07:00:00,91,19.3,19.3
2,2004-03-19 08:00:00,87,19.8,19.8
2,2004-03-19 09:00:00,95,20.1,20.1
2,2004-03-19 10:00:00,85,21.86,21.86
2,2004-03-19 11:00:00,91,22.95,22.95
2,2004-03-19 12:00:00,86,22.99,22.99
2,2004-03-19 13:00:00,85,22.98,22.98
2,2004-03-19 14:00:00,91,22.92,22.92
2,2004-03-19 15:00:00,92,22.38,22.38
2,2004-03-19 16:00:00,93,22.32,22.32
2,2004-03-19 17:00:00,85,21.98,21.98
2,2004-03-19 18:00:00,103,22.27,22.27
2,2004-03-19 19:00:00,87,22.13,22.13
2,2004-03-19 20:00:00,99,21.83,21.83
2,2004-03-19 21:00:00,94,21.53,21.53
2,2004-03-19 22:00:00,78,21.26,21.26
2,2004-03-19 23:00:00,77,21.02,21.02
2,2004-03-20 00:00:00,93,20.81,20.81
2,2004-03-20 01:00:00,83,20.61,20.61
2,2004-03-20 02:00:00,85,20.4,20.4
2,2004-03-20 03:00:00,92,20.19,20.19
2,2004-03-20 04:00:00,92,20.03,20.03
2,2004-03-20 05:00:00,86,19.86,19.86
2,2004-03-20 06:00:00,98,19.7,19.7
2,2004-03-20 07:00:00,88,20.11,20.11
2,2004-03-20 08:00:00,96,21.88,21.88
2,2004-03-20 09:00:00,94,23.73,23.73
2,2004-03-20 10:00:00,91,25.08,25.08
2,2004-03-20 11:00:00,96,26.18,26.18
2,2004-03-20 12:00:00,102,26.84,26.84
2,2004-03-20 13:00:00,84,27.03,27.03
2,2004-03-20 14:00:00,97,26.77,26.77
2,2004-03-20 15:00:00,87,26.71,26.71
2,2004-03-20 16:00:00,87,25.88,25.88
2,2004-03-20 17:00:00,85,24.92,24.92
2,2004-03-20 18:00:00,94,23.92,23.92
2,2004-03-20 19:00:00,92,23.21,23.21
2,2004-03-20 20:00:00,82,22.63,22.63
2,2004-03-20 21:00:00,86,22.23,22.23
2,2004-03-20 22:00:00,97,21.83,21.83
2,2004-03-20 23:00:00,85,21.53,21.53
2,2004-03-21 00:00:00,92,21.25,21.25
2,2004-03-21 01:00:00,80,21.01,21.01
2,2004-03-21 02:00:00,76,20.82,20.82
2,2004-03-21 03:00:00,79,20.69,20.69
2,2004-03-21 04:00:00,93,20.54,20.54
2,2004-03-21 05:00:00,80,20.36,20.36
2,2004-03-21 06:00:00,81,20.2,20.2
2,2004-03-21 07:00:00,92,20.09,20.09
2,2004-03-21 08:00:00,84,19.95,19.95
2,2004-03-21 09:00:00,88,19.95,19.95
2,2004-03-21 10:00:00,76,20.05,20.05
2,2004-03-21 11:00:00,91,22.07,22.07
2,2004-03-21 12:00:00,69,23.63,23.63
2,2004-03-21 13:00:00,89,23.67,23.67
2,2004-03-21 14:00:00,89,23.85,23.85
2,2004-03-21 15:00:00,78,23.41,23.41
2,2004-03-21 16:00:00,85,22.9,22.9
2,2004-03-21 17:00:00,90,22.25,22.25
2,2004-03-21 18:00:00,83,21.69,21.69
2,2004-03-21 19:00:00,66,21.31,21.31
2,2004-03-21 20:00:00,56,21.04,21.04
2,2004-03-21 21:00:00,66,20.79,20.79
2,2004-03-21 22:00:00,69,20.57,20.57
2,2004-03-21 23:00:00,53,20.27,20.27
2,2004-03-22 00:00:00,47,20.08,20.08
2,2004-03-22 01:00:00,50,19.98,19.98
2,2004-03-22 02:00:00,49,19.88,19.88
2,2004-03-22 03:00:00,62,19.81,19.81
2,2004-03-22 04:00:00,50,19.7,19.7
2,2004-03-22 05:00:00,63,19.63,19.63
2,2004-03-22 06:00:00,66,19.59,19.59
2,2004-03-22 07:00:00,59,19.66,19.66
2,2004-03-22 08:00:00,59,19.97,19.97
2,2004-03-22 09:00:00,49,20.35,20.35
2,2004-03-22 10:00:00,41,21.48,21.48
2,2004-03-22 11:00:00,41,22.93,22.93
2,2004-03-22 12:00:00,52,23.31,23.31
2,2004-03-22 13:00:00,40,23.4,23.4
2,2004-03-22 14:00:00,48,23.3,23.3
2,2004-03-22 15:00:00,59,23.39,23.39
2,2004-03-22 16:00:00,35,23.49,23.49
2,2004-03-22 17:00:00,22,23.8,23.8
2,2004-03-22 18:00:00,32,24.33,24.33
2,2004-03-22 19:00:00,15,24.6,24.6
2,2004-03-22 20:00:00,20,24.85,24.85
2,2004-03-22 21:00:00,25,25.27,25.27
2,2004-03-22 22:00:00,27,25.76,25.76
2,2004-03-22 23:00:00,27,26.64,26.64
2,2004-03-23 00:00:00,19,27.82,27.82
2,2004-03-23 01:00:00,57,29.45,29.45
2,2004-03-23 02:00:00,68,31.45,31.45
2,2004-03-23 03:00:00,57,33.97,33.97
2,2004-03-23 04:00:00,58,37.21,37.21
2,2004-03-23 05:00:00,53,40.62,40.62
2,2004-03-23 06:00:00,62,45.08,45.08
2,2004-03-23 07:00:00,62,50.09,48.39
2,2004-03-23 08:00:00,54,55.47,
2,2004-03-23 09:00:00,56,57.17,
2,2004-03-23 10:00:00,66,58.43,
2,2004-03-23 11:00:00,56,59.38,
2,2004-03-23 12:00:00,43,59.92,
2,2004-03-23 13:00:00,29,60.61,
2,2004-03-23 14:00:00,62,63.04,
2,2004-03-23 15:00:00,66,66.03,
2,2004-03-23 16:00:00,69,70.72,
2,2004-03-23 17:00:00,69,76.38,
2,2004-03-23 18:00:00,91,78.72,
2,2004-03-23 19:00:00,83,82.11,
2,2004-03-23 20:00:00,78,90.28,
2,2004-03-23 21:00:00,77,98.79,
2,2004-03-23 22:00:00,85,107.81,
2,2004-03-23 23:00:00,80,117.89,
2,2004-03-24 00:00:00,83,122.14,
2,2004-03-24 01:00:00,91,122.15,
2,2004-03-24 02:00:00,94,122.15,
2,2004-03-24 03:00:00,87,122.15,
2,2004-03-24 04:00:00,72,122.15,
2,2004-03-24 05:00:00,88,122.15,
2,2004-03-24 06:00:00,84,122.15,
2,2004-03-24 07:00:00,73,122.15,
2,2004-03-24 08:00:00,86,122.15,
2,2004-03-24 09:00:00,51,122.15,
2,2004-03-24 10:00:00,57,122.15,
2,2004-03-24 11:00:00,38,122.15,
2,2004-03-24 12:00:00,47,122.15,
2,2004-03-24 13:00:00,47,122.15,
2,2004-03-24 14:00:00,55,122.15,
2,2004-03-24 15:00:00,57,122.15,
2,2004-03-24 16:00:00,54,122.15,
2,2004-03-24 17:00:00,47,122.15,
2,2004-03-24 18:00:00,58,122.15,
2,2004-03-24 19:00:00,57,122.15,
2,2004-03-24 20:00:00,49,122.15,
2,2004-03-24 21:00:00,51,122.15,
2,2004-03-24 22:00:00,52,122.15,
2,2004-03-24 23:00:00,47,122.15,
2,2004-03-25 00:00:00,49,122.15,
2,2004-03-25 01:00:00,45,122.15,
2,2004-03-25 02:00:00,44,122.15,
2,2004-03-25 03:00:00,40,122.15,
2,2004-03-25 04:00:00,35,122.15,
2,2004-03-25 05:00:00,29,122.15,
2,2004-03-25 06:00:00,37,122.15,
2,2004-03-25 07:00:00,41,122.15,
2,2004-03-25 08:00:00,38,122.15,
2,2004-03-25 09:00:00,41,122.15,
2,2004-03-25 10:00:00,46,122.15,
2,2004-03-25 11:00:00,63,122.15,
2,2004-03-25 12:00:00,54,122.15,
2,2004-03-25 13:00:00,62,122.15,
2,2004-03-25 14:00:00,43,122.15,
2,2004-03-25 15:00:00,46,122.15,
2,2004-03-25 16:00:00,45,122.15,
2,2004-03-25 17:00:00,46,122.15,
2,2004-03-25 18:00:00,42,122.15,
2,2004-03-25 19:00:00,52,122.15,
2,2004-03-25 20:00:00,45,122.15,
2,2004-03-25 21:00:00,42,122.15,
2,2004-03-25 22:00:00,42,122.15,
2,2004-03-25 23:00:00,39,122.15,
2,2004-03-26 00:00:00,36,122.15,
2,2004-03-26 01:00:00,51,122.15,
2,2004-03-26 02:00:00,34,122.15,
2,2004-03-26 03:00:00,48,122.15,
2,2004-03-26 04:00:00,33,122.15,
2,2004-03-26 05:00:00,24,122.15,
2,2004-03-26 06:00:00,33,122.15,
2,2004-03-26 07:00:00,31,122.15,
2,2004-03-26 08:00:00,34,122.15,
2,2004-03-26 09:00:00,29,122.15,
2,2004-03-26 10:00:00,40,122.15,
2,2004-03-26 11:00:00,22,122.15,
2,2004-03-26 12:00:00,21,122.15,
2,2004-03-26 13:00:00,31,122.15,
2,2004-03-26 14:00:00,38,122.15,
2,2004-03-26 15:00:00,29,122.15,
2,2004-03-26 16:00:00,31,122.15,
2,2004-03-26 17:00:00,23,122.15,
2,2004-03-26 18:00:00,27,122.15,
2,2004-03-26 19:00:00,23,122.15,
2,2004-03-26 20:00:00,30,122.15,
2,2004-03-26 21:00:00,23,122.15,
2,2004-03-26 22:00:00,32,122.15,
2,2004-03-26 23:00:00,21,122.15,
2,2004-03-27 00:00:00,45,122.15,
2,2004-03-27 01:00:00,26,122.15,
2,2004-03-27 02:00:00,21,122.15,
2,2004-03-27 03:00:00,13,122.15,
2,2004-03-27 04:00:00,25,122.15,
2,2004-03-27 05:00:00,19,122.15,
2,2004-03-27 06:00:00,39,122.15,
2,2004-03-27 07:00:00,37,122.15,
2,2004-03-27 08:00:00,28,122.15,
2,2004-03-27 09:00:00,13,122.15,
2,2004-03-27 10:00:00,29,122.15,
2,2004-03-27 11:00:00,43,122.15,
2,2004-03-27 12:00:00,22,122.15,
2,2004-03-27 13:00:00,23,122.15,
2,2004-03-27 14:00:00,29,122.15,
2,2004-03-27 15:00:00,35,122.15,
2,2004-03-27 16:00:00,25,122.15,
2,2004-03-27 17:00:00,30,122.15,
2,2004-03-27 18:00:00,33,122.15,
2,2004-03-27 19:00:00,34,122.15,
2,2004-03-27 20:00:00,26,122.15,
2,2004-03-27 21:00:00,41,122.15,
2,2004-03-27 22:00:00,36,122.15,
2,2004-03-27 23:00:00,39,122.15,
2,2004-03-28 00:00:00,35,122.15,
2,2004-03-28 01:00:00,42,122.15,
2,2004-03-28 02:00:00,35,122.15,
2,2004-03-28 03:00:00,25,122.15,
2,2004-03-28 04:00:00,24,122.15,
2,2004-03-28 05:00:00,33,122.15,
2,2004-03-28 06:00:00,31,122.15,
2,2004-03-28 07:00:00,51,122.15,
2,2004-03-28 08:00:00,86,122.15,
2,2004-03-28 09:00:00,85,122.15,
2,2004-03-28 10:00:00,83,122.15,
2,2004-03-28 11:00:00,88,122.15,
2,2004-03-28 12:00:00,97,122.15,
2,2004-03-28 13:00:00,99,122.15,
2,2004-03-28 14:00:00,101,122.15,
2,2004-03-28 15:00:00,76,122.15,
2,2004-03-28 16:00:00,76,122.15,
2,2004-03-28 17:00:00,85,122.15,
2,2004-03-28 18:00:00,88,122.15,
2,2004-03-28 19:00:00,82,122.15,
2,2004-03-28 20:00:00,71,122.15,
2,2004-03-28 21:00:00,89,122.15,
2,2004-03-28 22:00:00,80,122.15,
2,2004-03-28 23:00:00,85,122.15,
2,2004-03-29 00:00:00,84,122.15,
2,2004-03-29 01:00:00,83,122.15,
2,2004-03-29 02:00:00,92,122.15,
2,2004-03-29 03:00:00,30,122.15,
2,2004-03-29 04:00:00,49,122.15,
2,2004-03-29 05:00:00,30,122.15,
2,2004-03-29 06:00:00,21,122.15,
2,2004-03-29 07:00:00,19,122.15,
2,2004-03-29 08:00:00,24,122.15,
2,2004-03-29 09:00:00,30,122.15,
2,2004-03-29 10:00:00,22,122.15,
2,2004-03-29 11:00:00,19,122.15,
2,2004-03-29 12:00:00,22,122.15,
2,2004-03-29 13:00:00,14,122.15,
2,2004-03-29 14:00:00,23,122.15,
2,2004-03-29 15:00:00,29,122.15,
2,2004-03-29 16:00:00,22,122.15,
2,2004-03-29 17:00:00,14,122.15,
2,2004-03-29 18:00:00,13,122.15,
2,2004-03-29 19:00:00,21,122.15,
2,2004-03-29 20:00:00,17,122.15,
2,2004-03-29 21:00:00,21,122.15,
2,2004-03-29 22:00:00,15,122.15,
2,2004-03-29 23:00:00,12,122.15,
2,2004-03-30 00:00:00,21,122.15,
2,2004-03-30 01:00:00,19,122.15,
2,2004-03-30 02:00:00,19,122.15,
2,2004-03-30 03:00:00,21,122.15,
2,2004-03-30 04:00:00,33,122.15,
2,2004-03-30 05:00:00,20,122.15,
2,2004-03-30 06:00:00,19,122.15,
2,2004-03-30 07:00:00,30,122.15,
2,2004-03-30 08:00:00,23,122.15,
2,2004-03-30 09:00:00,3,122.15,
2,2004-03-30 10:00:00,4,122.15,
2,2004-03-30 11:00:00,5,122.15,
2,2004-03-30 12:00:00,5,122.15,
2,2004-03-30 13:00:00,14,122.15,
2,2004-03-30 14:00:00,24,122.15,
2,2004-03-30 15:00:00,13,122.15,
2,2004-03-30 16:00:00,22,122.15,
2,2004-03-30 17:00:00,16,122.15,
2,2004-03-30 18:00:00,12,122.15,
2,2004-03-30 19:00:00,23,122.15,
2,2004-03-30 20:00:00,19,122.15,
2,2004-03-30 21:00:00,17,122.15,
2,2004-03-30 22:00:00,25,122.15,
2,2004-03-30 23:00:00,59,122.15,
2,2004-03-31 00:00:00,32,122.15,
2,2004-03-31 01:00:00,34,122.15,
2,2004-03-31 02:00:00,41,122.15,
2,2004-03-31 03:00:00,29,122.15,
2,2004-03-31 04:00:00,41,122.15,
2,2004-03-31 05:00:00,35,122.15,
2,2004-03-31 06:00:00,38,122.15,
2,2004-03-31 07:00:00,46,122.15,
2,2004-03-31 08:00:00,49,122.15,
2,2004-03-31 09:00:00,32,122.15,
2,2004-03-31 10:00:00,19,122.15,
2,2004-03-31 11:00:00,23,122.15,
2,2004-03-31 12:00:00,22,122.15,
2,2004-03-31 13:00:00,27,122.15,
2,2004-03-31 14:00:00,19,122.15,
2,2004-03-31 15:00:00,23,122.15,
2,2004-03-31 16:00:00,28,122.15,
2,2004-03-31 17:00:00,23,122.15,
2,2004-03-31 18:00:00,37,122.15,
2,2004-03-31 19:00:00,28,122.15,
2,2004-03-31 20:00:00,35,122.15,
2,2004-03-31 21:00:00,30,122.15,
2,2004-03-31 22:00:00,50,122.15,
2,2004-03-31 23:00:00,48,122.15,
2,2004-04-01 00:00:00,46,122.15,
2,2004-04-01 01:00:00,42,122.15,
2,2004-04-01 02:00:00,52,122.15,
2,2004-04-01 03:00:00,33,122.13,
2,2004-04-01 04:00:00,6,112.24,
3,2004-02-28 00:00:00,1,20.2,20.2
3,2004-02-28 01:00:00,75,19.26,19.26
3,2004-02-28 02:00:00,50,18.99,18.99
3,2004-02-28 03:00:00,72,18.62,18.62
3,2004-02-28 04:00:00,63,18.28,18.28
3,2004-02-28 05:00:00,68,17.95,17.95
3,2004-02-28 06:00:00,55,17.7,17.7
3,2004-02-28 07:00:00,52,17.96,17.96
3,2004-02-28 08:00:00,72,19.2,19.2
3,2004-02-28 09:00:00,69,20.91,20.91
3,2004-02-28 10:00:00,55,22.5,22.5
3,2004-02-28 11:00:00,67,23.48,23.48
3,2004-02-28 12:00:00,55,23.88,23.88
3,2004-02-28 13:00:00,49,24.33,24.33
3,2004-02-28 14:00:00,58,23.85,23.85
3,2004-02-28 15:00:00,83,23.18,23.18
3,2004-02-28 16:00:00,89,22.36,22.36
3,2004-02-28 17:00:00,73,21.67,21.67
3,2004-02-28 18:00:00,80,21.11,21.11
3,2004-02-28 19:00:00,77,20.78,20.78
3,2004-02-28 20:00:00,84,20.57,20.57
3,2004-02-28 21:00:00,92,20.29,20.29
3,2004-02-28 22:00:00,80,19.95,19.95
3,2004-02-28 23:00:00,83,19.67,19.67
3,2004-02-29 00:00:00,88,19.38,19.38
3,2004-02-29 01:00:00,74,18.98,18.98
3,2004-02-29 02:00:00,64,18.69,18.69
3,2004-02-29 03:00:00,85,18.34,18.34
3,2004-02-29 04:00:00,78,18.12,18.12
3,2004-02-29 05:00:00,79,17.89,17.89
3,2004-02-29 06:00:00,60,17.74,17.74
3,2004-02-29 07:00:00,79,17.73,17.73
3,2004-02-29 08:00:00,95,18.57,18.57
3,2004-02-29 09:00:00,86,19.91,19.91
3,2004-02-29 10:00:00,80,20.33,20.33
3,2004-02-29 11:00:00,82,20.76,20.76
3,2004-02-29 12:00:00,86,20.79,20.79
3,2004-02-29 13:00:00,86,20.98,20.98
3,2004-02-29 14:00:00,89,21.08,21.08
3,2004-02-29 15:00:00,82,20.63,20.63
3,2004-02-29 16:00:00,91,20.14,20.14
3,2004-02-29 17:00:00,87,19.89,19.89
3,2004-02-29 18:00:00,61,19.62,19.62
3,2004-02-29 19:00:00,83,19.4,19.4
3,2004-02-29 20:00:00,74,19.26,19.26
3,2004-02-29 21:00:00,76,19.13,19.13
3,2004-02-29 22:00:00,80,19.0,19.0
3,2004-02-29 23:00:00,84,18.84,18.84
3,2004-03-01 00:00:00,64,18.69,18.69
3,2004-03-01 01:00:00,75,18.52,18.52
3,2004-03-01 02:00:00,84,18.34,18.34
3,2004-03-01 03:00:00,72,18.26,18.26
3,2004-03-01 04:00:00,69,18.09,18.09
3,2004-03-01 05:00:00,82,17.88,17.88
3,2004-03-01 06:00:00,79,17.77,17.77
3,2004-03-01 07:00:00,85,21.65,21.65
3,2004-03-01 08:00:00,86,22.48,22.48
3,2004-03-01 09:00:00,83,23.04,23.04
3,2004-03-01 10:00:00,92,23.6,23.6
3,2004-03-01 11:00:00,86,23.9,23.9
3,2004-03-01 12:00:00,76,24.71,24.71
3,2004-03-01 13:00:00,94,25.3,25.3
3,2004-03-01 14:00:00,84,25.53,25.53
3,2004-03-01 15:00:00,86,25.17,25.17
3,2004-03-01 16:00:00,74,24.97,24.97
3,2004-03-01 17:00:00,85,25.21,25.21
3,2004-03-01 18:00:00,83,22.31,22.31
3,2004-03-01 19:00:00,94,21.4,21.4
3,2004-03-01 20:00:00,92,20.97,20.97
3,2004-03-01 21:00:00,92,20.62,20.62
3,2004-03-01 22:00:00,83,20.14,20.14
3,2004-03-01 23:00:00,76,19.81,19.81
3,2004-03-02 00:00:00,72,19.39,19.39
3,2004-03-02 01:00:00,78,18.89,18.89
3,2004-03-02 02:00:00,82,18.56,18.56
3,2004-03-02 03:00:00,75,18.31,18.31
3,2004-03-02 04:00:00,73,18.07,18.07
3,2004-03-02 05:00:00,83,17.81,17.81
3,2004-03-02 06:00:00,81,17.65,17.65
3,2004-03-02 07:00:00,82,22.31,22.31
3,2004-03-02 08:00:00,81,24.51,24.51
3,2004-03-02 09:00:00,92,24.99,24.99
3,2004-03-02 10:00:00,77,24.93,24.93
3,2004-03-02 11:00:00,79,23.67,23.67
3,2004-03-02 12:00:00,74,24.13,24.13
3,2004-03-02 13:00:00,91,24.23,24.23
3,2004-03-02 14:00:00,79,24.0,24.0
3,2004-03-02 15:00:00,88,23.54,23.54
3,2004-03-02 16:00:00,84,23.04,23.04
3,2004-03-02 17:00:00,87,21.96,21.96
3,2004-03-02 18:00:00,91,21.7,21.7
3,2004-03-02 19:00:00,71,21.47,21.47
3,2004-03-02 20:00:00,69,21.12,21.12
3,2004-03-02 21:00:00,74,20.8,20.8
3,2004-03-02 22:00:00,81,20.54,20.54
3,2004-03-02 23:00:00,81,20.3,20.3
3,2004-03-03 00:00:00,79,20.14,20.14
3,2004-03-03 01:00:00,78,19.94,19.94
3,2004-03-03 02:00:00,66,19.49,19.49
3,2004-03-03 03:00:00,69,19.08,19.08
3,2004-03-03 04:00:00,78,18.77,18.77
3,2004-03-03 05:00:00,64,18.56,18.56
3,2004-03-03 06:00:00,71,18.55,18.55
3,2004-03-03 07:00:00,80,23.6,23.6
3,2004-03-03 08:00:00,86,25.5,25.5
3,2004-03-03 09:00:00,88,25.6,25.6
3,2004-03-03 10:00:00,86,24.09,24.09
3,2004-03-03 11:00:00,74,23.36,23.36
3,2004-03-03 12:00:00,67,22.71,22.71
3,2004-03-03 13:00:00,52,23.9,23.9
3,2004-03-03 14:00:00,79,23.63,23.63
3,2004-03-03 15:00:00,73,23.56,23.56
3,2004-03-03 16:00:00,71,23.26,23.26
3,2004-03-03 17:00:00,68,23.34,23.34
3,2004-03-03 18:00:00,73,22.78,22.78
3,2004-03-03 19:00:00,70,22.23,22.23
3,2004-03-03 20:00:00,60,21.87,21.87
3,2004-03-03 21:00:00,55,21.7,21.7
3,2004-03-03 22:00:00,65,21.46,21.46
3,2004-03-03 23:00:00,74,21.13,21.13
3,2004-03-04 00:00:00,57,20.58,20.58
3,2004-03-04 01:00:00,65,20.1,20.1
3,2004-03-04 02:00:00,74,19.48,19.48
3,2004-03-04 03:00:00,64,19.1,19.1
3,2004-03-04 04:00:00,68,18.81,18.81
3,2004-03-04 05:00:00,66,18.5,18.5
3,2004-03-04 06:00:00,53,18.36,18.36
3,2004-03-04 07:00:00,75,23.42,23.42
3,2004-03-04 08:00:00,85,24.53,24.53
3,2004-03-04 09:00:00,69,25.37,25.37
3,2004-03-04 10:00:00,83,25.02,25.02
3,2004-03-04 11:00:00,82,24.55,24.55
3,2004-03-04 12:00:00,65,24.84,24.84
3,2004-03-04 13:00:00,72,25.03,25.03
3,2004-03-04 14:00:00,78,24.25,24.25
3,2004-03-04 15:00:00,84,23.26,23.26
3,2004-03-04 16:00:00,82,22.35,22.35
3,2004-03-04 17:00:00,72,21.76,21.76
3,2004-03-04 18:00:00,71,21.7,21.7
3,2004-03-04 19:00:00,80,21.57,21.57
3,2004-03-04 20:00:00,75,21.31,21.31
3,2004-03-04 21:00:00,76,21.11,21.11
3,2004-03-04 22:00:00,56,20.9,20.9
3,2004-03-04 23:00:00,69,20.7,20.7
3,2004-03-05 00:00:00,68,20.53,20.53
3,2004-03-05 01:00:00,74,20.21,20.21
3,2004-03-05 02:00:00,66,19.93,19.93
3,2004-03-05 03:00:00,70,19.68,19.68
3,2004-03-05 04:00:00,72,19.4,19.4
3,2004-03-05 05:00:00,70,19.2,19.2
3,2004-03-05 06:00:00,63,19.15,19.15
3,2004-03-05 07:00:00,79,24.05,24.05
3,2004-03-05 08:00:00,82,25.1,25.1
3,2004-03-05 09:00:00,83,23.69,23.69
3,2004-03-05 10:00:00,73,23.36,23.36
3,2004-03-05 11:00:00,74,23.02,23.02
3,2004-03-05 12:00:00,72,22.7,22.7
3,2004-03-05 13:00:00,87,23.59,23.59
3,2004-03-05 14:00:00,88,23.51,23.51
3,2004-03-05 15:00:00,95,23.13,23.13
3,2004-03-05 16:00:00,87,22.7,22.7
3,2004-03-05 17:00:00,86,21.97,21.97
3,2004-03-05 18:00:00,83,21.9,21.9
3,2004-03-05 19:00:00,79,21.7,21.7
3,2004-03-05 20:00:00,84,21.41,21.41
3,2004-03-05 21:00:00,85,21.15,21.15
3,2004-03-05 22:00:00,90,20.95,20.95
3,2004-03-05 23:00:00,89,20.75,20.75
3,2004-03-06 00:00:00,89,20.42,20.42
3,2004-03-06 01:00:00,82,20.13,20.13
3,2004-03-06 02:00:00,90,19.93,19.93
3,2004-03-06 03:00:00,80,19.83,19.83
3,2004-03-06 04:00:00,78,19.68,19.68
3,2004-03-06 05:00:00,82,19.46,19.46
3,2004-03-06 06:00:00,82,19.22,19.22
3,2004-03-06 07:00:00,80,19.36,19.36
3,2004-03-06 08:00:00,80,20.52,20.52
3,2004-03-06 09:00:00,79,22.06,22.06
3,2004-03-06 10:00:00,86,23.6,23.6
3,2004-03-06 11:00:00,87,25.11,25.11
3,2004-03-06 12:00:00,97,26.02,26.02
3,2004-03-06 13:00:00,84,26.4,26.4
3,2004-03-06 14:00:00,88,26.22,26.22
3,2004-03-06 15:00:00,79,26.12,26.12
3,2004-03-06 16:00:00,78,25.27,25.27
3,2004-03-06 17:00:00,72,24.53,24.53
3,2004-03-06 18:00:00,68,23.53,23.53
3,2004-03-06 19:00:00,79,22.86,22.86
3,2004-03-06 20:00:00,76,22.53,22.53
3,2004-03-06 21:00:00,82,22.25,22.25
3,2004-03-06 22:00:00,90,21.97,21.97
3,2004-03-06 23:00:00,93,21.64,21.64
3,2004-03-07 00:00:00,90,21.33,21.33
3,2004-03-07 01:00:00,83,21.09,21.09
3,2004-03-07 02:00:00,83,20.73,20.73
3,2004-03-07 03:00:00,86,20.54,20.54
3,2004-03-07 04:00:00,93,20.3,20.3
3,2004-03-07 05:00:00,85,20.08,20.08
3,2004-03-07 06:00:00,85,19.91,19.91
3,2004-03-07 07:00:00,83,20.16,20.16
3,2004-03-07 08:00:00,89,21.56,21.56
3,2004-03-07 09:00:00,81,23.07,23.07
3,2004-03-07 10:00:00,82,24.58,24.58
3,2004-03-07 11:00:00,96,26.05,26.05
3,2004-03-07 12:00:00,70,26.98,26.98
3,2004-03-07 13:00:00,80,27.53,27.53
3,2004-03-07 14:00:00,93,27.98,27.98
3,2004-03-07 15:00:00,94,27.69,27.69
3,2004-03-07 16:00:00,97,27.15,27.15
3,2004-03-07 17:00:00,86,26.21,26.21
3,2004-03-07 18:00:00,102,25.1,25.1
3,2004-03-07 19:00:00,108,24.23,24.23
3,2004-03-07 20:00:00,98,23.68,23.68
3,2004-03-07 21:00:00,94,23.3,23.3
3,2004-03-07 22:00:00,103,23.07,23.07
3,2004-03-07 23:00:00,107,22.88,22.88
3,2004-03-08 00:00:00,104,22.66,22.66
3,2004-03-08 01:00:00,96,22.42,22.42
3,2004-03-08 02:00:00,102,22.21,22.21
3,2004-03-08 03:00:00,98,21.99,21.99
3,2004-03-08 04:00:00,103,21.8,21.8
3,2004-03-08 05:00:00,105,21.63,21.63
3,2004-03-08 06:00:00,94,21.53,21.53
3,2004-03-08 07:00:00,107,24.47,24.47
3,2004-03-08 08:00:00,110,24.17,24.17
3,2004-03-08 09:00:00,102,24.96,24.96
3,2004-03-08 10:00:00,90,23.09,23.09
3,2004-03-08 11:00:00,94,22.35,22.35
3,2004-03-08 12:00:00,81,22.66,22.66
3,2004-03-08 13:00:00,93,22.66,22.66
3,2004-03-08 14:00:00,73,22.34,22.34
3,2004-03-08 15:00:00,89,21.88,21.88
3,2004-03-08 16:00:00,88,21.54,21.54
3,2004-03-08 17:00:00,91,22.17,22.17
3,2004-03-08 18:00:00,93,23.44,23.44
3,2004-03-08 19:00:00,101,24.06,24.06
